Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
room node 4, smart agent 4, -69.66, 19.50, 0.00
room node 39, smart agent 39, -67.91, 2.46, 0.00
room node 38, smart agent 38, -67.91, -4.54, 0.00
room node 37, smart agent 37, -67.91, -11.54, 0.00
room node 36, smart agent 36, -67.91, -18.54, 0.00
room node 35, smart agent 35, -67.91, -25.54, 0.00
room node 34, smart agent 34, -67.91, 9.46, 0.00
room node 5, smart agent 5, -66.60, -37.78, 0.00
room node 40, smart agent 40, -55.91, -37.04, 0.00
room node 33, smart agent 33, -52.93, 19.96, 0.00
room node 10, smart agent 10, -47.14, -20.74, 0.00
room node 41, smart agent 41, -46.91, -37.04, 0.00
room node 9, smart agent 9, -46.40, 3.10, 0.00
room node 32, smart agent 32, -43.93, 19.96, 0.00
room node 42, smart agent 42, -37.91, -37.04, 0.00
room node 31, smart agent 31, -34.93, 19.96, 0.00
room node 43, smart agent 43, -28.91, -37.04, 0.00
room node 11, smart agent 11, -28.91, -23.54, 0.00
room node 30, smart agent 30, -25.93, 19.96, 0.00
room node 13, smart agent 13, -24.41, -2.54, 0.00
room node 44, smart agent 44, -19.91, -37.04, 0.00
room node 12, smart agent 12, -19.91, -23.54, 0.00
room node 29, smart agent 29, -16.93, 19.96, 0.00
room node 14, smart agent 14, -10.84, -27.76, 0.00
room node 28, smart agent 28, -7.93, 19.96, 0.00
room node 16, smart agent 16, -3.45, 1.96, 0.00
room node 15, smart agent 15, 0.81, -18.04, 0.00
room node 6, smart agent 6, 2.36, -37.10, 0.00
room node 1, smart agent 1, 2.57, 19.96, 0.00
room node 2, smart agent 2, 11.78, 33.55, 0.00
room node 7, smart agent 7, 16.72, -8.19, 0.00
room node 8, smart agent 8, 16.98, -24.86, 0.00
room node 3, smart agent 3, 19.68, 9.14, 0.00
room node 27, smart agent 27, 22.05, 19.96, 0.00
room node 21, smart agent 21, 31.05, 7.96, 0.00
room node 26, smart agent 26, 31.05, 19.96, 0.00
room node 20, smart agent 20, 40.05, 7.96, 0.00
room node 25, smart agent 25, 40.05, 19.96, 0.00
room node 24, smart agent 24, 49.05, 19.96, 0.00
room node 19, smart agent 19, 49.05, 7.96, 0.00
room node 18, smart agent 18, 58.05, 7.96, 0.00
room node 23, smart agent 23, 58.05, 19.96, 0.00
room node 17, smart agent 17, 67.05, 7.96, 0.00
room node 22, smart agent 22, 67.05, 19.96, 0.00
