Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
module node 10, smart agent 4, -9.94, 4.44, 13.48
intersection node 3, smart agent 5, -9.94, -4.56, 13.74
module node 1, smart agent 1, -0.94, 1.44, 13.78
exit 1, smart agent 1, -0.94, 0.00, 14.24
intersection node 1, smart agent 4, -9.94, 1.44, 14.32
module node 18, smart agent 2, -12.94, 7.44, 14.42
module node 22, smart agent 5, -9.94, -7.56, 14.60
module node 13, smart agent 4, -9.94, -1.56, 15.18
module node 17, smart agent 2, -9.94, 7.44, 15.56
module node 21, smart agent 5, -12.94, -7.56, 15.66
intersection node 3, smart agent 4, -9.94, -4.56, 16.10
module node 10, smart agent 2, -9.94, 4.44, 16.28
module node 7, smart agent 5, -12.94, -10.56, 16.80
module node 22, smart agent 4, -9.94, -7.56, 16.94
intersection node 1, smart agent 2, -9.94, 1.44, 17.14
module node 19, smart agent 5, -12.94, -13.56, 17.70
module node 13, smart agent 2, -9.94, -1.56, 18.00
module node 21, smart agent 4, -12.94, -7.56, 18.06
module node 5, smart agent 5, -9.94, -13.56, 18.84
intersection node 3, smart agent 2, -9.94, -4.56, 18.90
module node 7, smart agent 4, -12.94, -10.56, 19.18
module node 4, smart agent 5, -6.94, -13.56, 19.72
module node 22, smart agent 2, -9.94, -7.56, 19.76
module node 19, smart agent 4, -12.94, -13.56, 20.12
module node 3, smart agent 5, -3.94, -13.56, 20.74
module node 21, smart agent 2, -12.94, -7.56, 20.88
module node 5, smart agent 4, -9.94, -13.56, 21.26
module node 20, smart agent 5, -0.94, -13.56, 21.74
module node 7, smart agent 2, -12.94, -10.56, 21.98
module node 4, smart agent 4, -6.94, -13.56, 22.12
module node 6, smart agent 5, -0.94, -10.56, 22.86
module node 19, smart agent 2, -12.94, -13.56, 22.92
module node 3, smart agent 4, -3.94, -13.56, 23.14
module node 24, smart agent 5, -0.94, -7.56, 23.74
module node 5, smart agent 2, -9.94, -13.56, 24.06
module node 20, smart agent 4, -0.94, -13.56, 24.14
module node 23, smart agent 5, -3.94, -7.56, 24.88
module node 4, smart agent 2, -6.94, -13.56, 24.94
module node 6, smart agent 4, -0.94, -10.56, 25.28
module node 3, smart agent 2, -3.94, -13.56, 25.96
intersection node 4, smart agent 5, -3.94, -4.56, 25.98
module node 24, smart agent 4, -0.94, -7.56, 26.16
module node 14, smart agent 5, -3.94, -1.56, 26.82
module node 20, smart agent 2, -0.94, -13.56, 26.96
module node 23, smart agent 4, -3.94, -7.56, 27.30
intersection node 2, smart agent 5, -3.94, 1.44, 27.68
module node 6, smart agent 2, -0.94, -10.56, 28.10
intersection node 4, smart agent 4, -3.94, -4.56, 28.38
module node 11, smart agent 5, -3.94, 4.44, 28.52
module node 24, smart agent 2, -0.94, -7.56, 28.98
module node 14, smart agent 4, -3.94, -1.56, 29.22
module node 15, smart agent 5, -3.94, 7.44, 29.38
intersection node 2, smart agent 4, -3.94, 1.44, 30.08
module node 23, smart agent 2, -3.94, -7.56, 30.10
module node 11, smart agent 4, -3.94, 4.44, 30.94
module node 2, smart agent 5, -0.94, 4.44, 31.20
intersection node 4, smart agent 2, -3.94, -4.56, 31.20
door 1, smart agent 5, -0.94, 3.00, 31.64
module node 15, smart agent 4, -3.94, 7.44, 31.80
module node 14, smart agent 2, -3.94, -1.56, 32.04
module node 1, smart agent 5, -0.94, 1.44, 32.04
exit 1, smart agent 5, -0.94, 0.00, 32.50
intersection node 2, smart agent 2, -3.94, 1.44, 32.90
module node 2, smart agent 4, -0.94, 4.44, 33.60
module node 11, smart agent 2, -3.94, 4.44, 33.76
door 1, smart agent 4, -0.94, 3.00, 34.06
module node 1, smart agent 4, -0.94, 1.44, 34.44
module node 15, smart agent 2, -3.94, 7.44, 34.62
exit 1, smart agent 4, -0.94, 0.00, 34.92
module node 2, smart agent 2, -0.94, 4.44, 36.42
door 1, smart agent 2, -0.94, 3.00, 36.88
module node 1, smart agent 2, -0.94, 1.44, 37.26
exit 1, smart agent 2, -0.94, 0.00, 37.74
